Date,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_Avg,SRP_1,SRP_2,SRP_3,SRP_4,SRP_5,SRP_6,SRP_Avg,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_Avg,PON_1,PON_2,PON_3,PON_4,PON_5,PON_6,PON_Avg,POC_1,POC_2,POC_3,POC_4,POC_5,POC_6,POC_Avg,Temp,Chlorophyll,Salinity,picoeuk_ml,PNEconc_ml,Proconc_ml,Synconc_ml,JGI_DOI,JGI_Project_Name,JGI_Sequencing_Project_ID,JGI_Library_Name,JGI_Project_ID,NCBI_BioSample
11/27/2013,0.097,,0.08,,0.08,,0.086,0.235,,0.225,,0.3,,0.253,0.303,0.25,0.268,0.292,0.285,0.306,0.284,4.522,3.927,3.927,3.546,3.522,4.522,3.994,26.643,28.031,26.088,28.031,24.978,28.86315258,27.105,16.408,2.717,33.478,,,,,10.46936/10.25585/60001365,Newport_SRmetag_131127.NP1,1308816,HPBYN,1308688,
11/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.788,2.244,33.497,,,,,,,,,,
11/29/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.958,1.725,33.533,,,,,,,,,,
11/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.885,1.592,33.544,,,,,,,,,,
12/1/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.804,2.11,33.514,,,,,,,,,,
12/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.686,3.259,33.487,,,,,,,,,,
12/3/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.675,2.814,33.482,10547.16,,,,,,,,,
12/4/2013,0.08,,0.318,,0.08,,0.159,0.42,,0.492,,0.512,,0.475,0.418,0.581,0.391,0.452,0.515,0.53,0.481,,6.354,5.117,6.14,5.117,6.806,5.907,29.418,47.18,30.528,46.903,30.528,49.40039576,38.993,16.377,3.197,33.46,,2499.67,80.03,21619.07,,,,,,
12/5/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.818,3.468,33.407,,,,,,,,,,
12/6/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.163,3.237,33.504,,,,,,,,,,
12/7/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.935,3.811,33.514,,,,,,,,,,
12/8/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.985,5.25,33.372,,,,,,,,,,
12/9/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.847,4.707,33.516,,,,,,,,,,
12/10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49,5.486,33.522,1205.05,,,,,,,,,
12/11/2013,0.159,,0.08,,0.234,,0.158,0.273,,0.284,,0.284,,0.28,0.144,0.163,0.171,0.181,0.173,0.211,0.174,2.166,2.808,2.118,3.165,2.475,3.165,2.65,16.374,21.925,16.097,23.313,17.762,21.36983412,19.473,15.411,6.421,33.53,,15143.14,21137.61,25684.93,,,,,,
12/12/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369,7.655,33.507,,,,,,,,,,
12/13/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.395,1.678,33.587,,,,,,,,,,
12/14/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.471,1.325,33.6,,,,,,,,,,
12/15/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.263,1.425,33.604,,,,,,,,,,
12/16/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.462,1.432,33.595,,,,,,,,,,
12/17/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.615,1.092,33.6,12586.31,,,,,,,,,
12/18/2013,0.272,,0.08,,0.286,,0.213,0.311,,0.3,,0.311,,0.307,0.134,0.182,0.129,0.211,0.153,0.226,0.173,2.427,2.903,2.951,2.951,3.046,3.26,2.923,13.599,18.872,12.489,19.427,12.766,19.98218255,16.189,15.716,1.517,33.598,,1641.27,7.41,46162.7,10.46936/10.25585/60001365,Newport_SRmetag_131218.NP2,1308802,HPBYG,1308660,
12/19/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.783,1.679,33.6,,,,,,,,,,
12/20/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.289,1.587,33.539,,,,,,,,,,
12/21/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.123,1.005,33.58,,,,,,,,,,
12/22/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.354,0.976,33.601,,,,,,,,,,
12/23/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.458,1.024,33.611,870.93,,,,,,,,,
12/24/2013,0.128,,0.08,,0.377,,0.195,0.338,,0.327,,0.34,,0.335,0.175,0.209,0.169,0.218,0.209,0.238,0.203,3.855,3.784,4.117,3.736,3.76,3.594,3.808,28.586,23.868,29.141,24.423,28.031,24.14513725,26.365,15.298,1.437,33.583,,26015.36,11052.94,54479.01,10.46936/10.25585/60001365,Newport_SRmetag_131224.NP1,1308804,HSWTT,1308664,
12/25/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.554,0.908,33.584,,,,,,,,,,
12/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.354,1.127,33.586,,,,,,,,,,
12/27/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.442,0.983,33.594,,,,,,,,,,
12/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.528,1.206,33.597,,,,,,,,,,
12/29/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.185,1.336,33.54,,,,,,,,,,
12/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.985,1.378,33.581,19591.5,,,,,,,,,
12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.216,1.279,33.582,,2096.17,12.68,54600.94,,,,,,
1/1/2014,0.08,,0.08,,0.08,,0.08,0.237,,0.317,,0.279,,0.278,0.15,0.176,0.143,0.204,0.196,0.177,0.174,2.404,3.022,3.879,3.26,,4.117,3.336,15.264,18.317,20.26,17.484,,20.53724318,18.373,15.176,1.314,33.582,,,,,,,,,,
1/2/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.111,1.353,33.585,,,,,,,,,,
1/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.271,1.254,33.581,,,,,,,,,,
1/4/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.238,1.279,33.584,,,,,,,,,,
1/5/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.225,1.349,33.58,,,,,,,,,,
1/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.081,1.69,33.574,,,,,,,,,,
1/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.964,1.727,33.567,1114.72,,,,,,,,,
1/8/2014,0.092,,0.692,,0.08,,0.288,0.362,,0.415,,0.401,,0.393,0.22,0.231,0.22,0.211,0.215,0.209,0.217,,4.855,3.356,4.093,3.475,,3.945,21.092,28.586,24.7,28.863,25.255,26.64291007,25.857,15.187,1.892,33.571,,27659.55,22600.67,96891.31,10.46936/10.25585/60001365,Newport_SRmetag_140108.NP1,1308817,HPBYO,1308690,
1/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.273,1.923,33.557,,,,,,,,,,
1/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.294,2.421,33.534,,,,,,,,,,
1/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.341,1.938,33.523,,,,,,,,,,
1/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.396,2.133,33.526,,,,,,,,,,
1/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.412,2.445,33.51,,,,,,,,,,
1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.401,1.917,33.521,20062.15,,,,,,,,,
1/15/2014,0.08,,0.417,,0.08,,0.192,0.222,,0.273,,0.3,,0.265,0.074,0.073,0.063,0.085,0.058,0.071,0.071,1.809,1.571,1.975,1.547,1.856,1.737,1.749,9.436,13.044,11.101,11.934,10.546,15.81922786,11.98,15.347,1.165,33.543,,4700.28,94945.36,36674.38,,,,,,
1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.684,0.985,33.521,,,,,,,,,,
1/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.526,1.394,33.525,,,,,,,,,,
1/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.327,1.904,33.522,,,,,,,,,,
1/19/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65,1.061,33.523,,,,,,,,,,
1/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.863,1.126,33.541,,,,,,,,,,
1/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.637,1.562,33.529,3066.16,,,,,,,,,
1/22/2014,0.838,,0.08,,0.08,,0.333,0.282,,0.332,,0.35,,0.321,0.224,0.256,0.211,0.212,0.221,0.251,0.229,4.617,4.807,4.307,3.831,5.545,4.331,4.573,28.586,25.81,28.308,25.81,29.418,25.53278882,27.244,15.669,2.317,33.522,,18746.33,47144.59,82325.22,10.46936/10.25585/60001365,Newport_SRmetag_140122.NP1,1308820,HXUWA,1308696,
1/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.874,2.014,33.523,,,,,,,,,,
1/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.848,1.418,33.533,,,,,,,,,,
1/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.934,1.662,33.534,,,,,,,,,,
1/26/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.141,1.814,33.529,,,,,,,,,,
1/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.289,2.868,33.527,,,,,,,,,,
1/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353,3.277,33.515,12335.4,,,,,,,,,
1/29/2014,0.08,,0.43,,0.08,,0.197,0.272,,0.307,,0.325,,0.301,0.221,0.218,0.21,0.218,0.215,0.206,0.215,3.07,3.546,3.308,3.665,3.784,3.356,3.455,23.868,23.035,25.533,22.202,26.643,21.92489475,23.868,16.317,3.265,33.513,,15976.43,65192.37,83984.53,,,,,,
1/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.17,3.729,33.509,,,,,,,,,,
1/31/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.021,5.009,33.456,,,,,,,,,,
2/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.368,5.153,33.351,,,,,,,,,,
2/2/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38,5.351,33.388,,,,,,,,,,
2/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.141,5.204,33.445,,,,,,,,,,
2/4/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.206,7.023,33.372,12292.41,,,,,,,,,
2/5/2014,0.08,,0.391,,0.08,,0.184,0.277,,0.293,,0.33,,0.3,0.408,0.429,0.408,0.489,0.436,0.478,0.441,5.807,5.735,5.521,6.354,5.997,7.473,6.148,49.955,38.854,49.678,45.515,49.955,63.27691142,49.539,15.258,7.478,33.454,,19804.15,7656.87,53676.08,,,,,,
2/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.266,10.053,33.423,,,,,,,,,,
2/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.281,12.392,33.364,,,,,,,,,,
2/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.474,15.197,33.362,,,,,,,,,,
2/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.738,18.223,33.356,,,,,,,,,,
2/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.634,22.715,33.367,,,,,,,,,,
2/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.545,28.847,33.367,13031.98,,,,,,,,,
2/12/2014,0.393,,0.08,,0.08,,0.184,0.237,,0.283,,0.294,,0.271,0.403,0.45,0.391,0.417,0.42,0.407,0.415,4.76,6.211,5.14,5.783,6.045,5.973,5.652,36.634,46.625,41.63,48.29,42.462,47.18015325,43.804,15.578,36.242,33.358,,13875.81,2632.99,43961.01,,,,,,
2/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.368,4.272,33.449,,,,,,,,,,
2/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.462,3.758,33.452,,,,,,,,,,
2/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.821,2.4,33.458,,,,,,,,,,
2/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.711,3.321,33.455,,,,,,,,,,
2/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.748,2.577,33.455,,,,,,,,,,
2/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.425,2.392,33.436,8633.45,,,,,,,,,
2/19/2014,0.08,,0.08,,0.08,,0.08,0.172,,0.21,,0.224,,0.202,0.187,0.192,0.165,0.219,0.184,0.157,0.184,2.07,1.428,2.07,1.737,2.308,,1.923,16.652,11.934,14.432,14.432,15.819,16.65181879,14.987,15.668,2.143,33.463,,9982.5,2192.14,14951.43,10.46936/10.25585/60001365,Newport_SRmetag_140219.NP1,1308818,HSWUG,1308692,
2/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.394,1.776,33.476,,,,,,,,,,
2/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.455,2.701,33.463,,,,,,,,,,
2/22/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.703,1.858,33.473,,,,,,,,,,
2/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.686,1.789,33.485,,,,,,,,,,
2/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.936,1.788,33.488,,,,,,,,,,
2/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.976,1.818,33.486,6162.92,,,,,,,,,
2/26/2014,0.08,,0.221,,0.08,,0.127,0.167,,0.21,,0.214,,0.197,0.184,0.218,0.19,0.233,0.21,0.263,0.217,3.712,5.307,4.141,5.593,3.784,4.188,4.454,23.313,47.18,24.978,48.845,23.313,54.67347171,37.05,16.307,2.019,33.498,,20765.31,2782.01,45941.4,,,,,,
2/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26,1.789,33.5,,,,,,,,,,
2/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.177,2.033,33.447,,,,,,,,,,
3/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.908,1.821,33.315,,,,,,,,,,
3/2/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.966,1.646,33.102,,,,,,,,,,
3/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.134,1.798,33.209,,,,,,,,,,
3/4/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.417,2.366,33.182,17797.32,,,,,,,,,
3/5/2014,0.08,,0.456,,0.797,,0.444,0.282,,0.332,,0.345,,0.32,0.434,0.387,0.487,0.422,0.502,0.491,0.454,3.475,3.427,3.26,3.998,3.379,3.927,3.578,26.643,23.313,26.643,27.753,27.198,28.58562226,26.689,16.581,2.987,33.045,,12647.07,10404.68,34470.72,,,,,,
3/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.157,2.897,33.235,,,,,,,,,,
3/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.699,2.926,32.997,,,,,,,,,,
3/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.546,2.968,33.164,,,,,,,,,,
3/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.462,3.177,33.207,,,,,,,,,,
3/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.529,4.99,33.186,,,,,,,,,,
3/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.746,2.946,33.222,8325.7,,,,,,,,,
3/12/2014,0.4,,0.41,,0.08,,0.297,0.142,,0.181,,0.188,,0.17,0.255,0.22,0.269,0.219,0.249,0.21,0.237,2.927,3.213,3.141,3.213,3.308,3.379,3.197,19.705,21.647,21.092,22.48,22.202,23.035016,21.694,17.322,2.405,33.104,,27443.96,4664.06,82490.65,,,,,,
3/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.334,2.197,33.181,,,,,,,,,,
3/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.798,2.463,33.289,,,,,,,,,,
3/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32,2.194,33.344,,,,,,,,,,
3/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.147,2.205,33.381,,,,,,,,,,
3/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09,2.029,33.394,,,,,,,,,,
3/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.295,2.89,33.351,21302.87,,,,,,,,,
3/19/2014,0.08,,0.08,,0.08,,0.08,0.237,,0.264,,0.284,,0.262,0.256,0.241,0.276,0.264,0.246,0.292,0.262,4.26,3.427,4.331,3.356,3.594,2.237,3.534,26.365,21.092,25.533,21.647,26.92,22.75748569,24.053,17.806,2.27,33.384,,18326.33,8848.26,93688.87,,,,,,
3/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.852,1.965,33.403,,,,,,,,,,
3/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.182,2.099,33.402,,,,,,,,,,
3/22/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,1.444,33.414,,,,,,,,,,
3/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.223,2.373,33.409,,,,,,,,,,
3/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.475,2.913,33.391,,,,,,,,,,
3/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.329,3.04,33.388,10796.89,,,,,,,,,
3/26/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.181,3.319,33.369,,,,,,,,,,
3/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.61,3.359,33.321,,,,,,,,,,
3/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.975,2.34,33.366,,,,,,,,,,
3/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.266,3.148,33.358,,,,,,,,,,
3/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.103,4.371,33.354,,,,,,,,,,
3/31/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.376,6.932,33.349,14303.49,,,,,,,,,
4/2/2014,12.03,,14.895,,14.831,,13.919,0.761,,0.77,,0.78,,0.77,0.693,0.707,0.765,0.791,0.756,0.697,0.735,7.877,7.52,6.973,7.853,8.044,8.187,7.742,49.678,47.18,48.845,50.788,53.563,51.62063826,50.279,13.682,8.07,33.347,,24722.62,2154.48,19672.17,,,,,,
4/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.282,5.205,33.384,,,,,,,,,,
4/4/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95,8.072,33.374,,,,,,,,,,
4/5/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.373,8.275,33.407,,,,,,,,,,
4/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.017,13.633,33.382,,,,,,,,,,
4/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.462,15.582,33.392,,,,,,,,,,
4/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.144,6.74,33.399,1197.32,,,,,,,,,
4/9/2014,0.73,,0.797,,0.391,,0.639,0.098,,0.117,,0.122,,0.112,0.443,0.473,0.418,0.419,0.465,0.453,0.445,6.259,6.14,6.354,7.211,6.33,6.378,6.445,49.123,49.4,50.788,57.449,54.118,53.84088077,52.453,14.632,6.302,33.385,,2970.65,526.51,4868.52,,,,,,
4/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.772,10.253,33.374,,,,,,,,,,
4/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.648,7.268,33.368,,,,,,,,,,
4/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.941,7.987,33.363,,,,,,,,,,
4/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.129,8.536,33.358,,,,,,,,,,
4/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.108,10.382,33.357,,,,,,,,,,
4/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.059,17.643,33.344,1303.4,,,,,,,,,
4/16/2014,1.2,,0.08,,0.263,,0.514,0.225,,0.289,,0.259,,0.258,0.718,0.478,0.495,0.273,0.487,0.242,0.449,7.282,4.569,,4.807,7.377,4.284,5.664,47.735,33.859,,32.749,48.845,28.86315258,38.41,13.888,24.076,33.329,,3534.12,1137.17,2028.76,,,,,,
4/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.527,23.58,33.318,,,,,,,,,,
4/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.638,25.924,33.31,,,,,,,,,,
4/19/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.036,29.663,33.331,,,,,,,,,,
4/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.713,34.855,33.379,,,,,,,,,,
4/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.031,33.862,33.435,,,,,,,,,,
4/22/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.387,39.726,33.442,34638.73,,,,,,,,,
4/23/2014,0.08,,0.615,,,,0.348,0.205,,0.224,,0.205,,0.211,0.399,0.388,0.384,0.358,0.414,0.348,0.382,5.236,4.879,4.498,5.069,4.641,5.545,4.978,33.859,36.634,31.361,40.797,31.638,42.18460761,36.079,15.923,44.866,33.458,,38748.37,862.92,23786.97,,,,,,
4/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.247,48.879,33.453,,,,,,,,,,
4/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.236,50,33.468,,,,,,,,,,
4/26/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.487,50,33.475,,,,,,,,,,
4/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.029,50,33.436,,,,,,,,,,
4/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.289,50,33.439,,,,,,,,,,
4/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.443,50,33.464,154233.79,,,,,,,,,
4/30/2014,4.15,,3.659,,3.766,,3.858,0.396,,0.396,,0.448,,0.413,0.259,0.284,0.261,0.256,0.264,0.255,0.263,3.356,3.522,4.141,4.093,4.498,4.069,3.947,21.925,23.035,21.37,21.925,23.035,22.47995537,22.295,15.028,50,33.481,,159796.36,3725.71,70981.08,,,,,,
5/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16,50,33.487,,,,,,,,,,
5/2/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.044,50,33.491,,,,,,,,,,
5/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.762,50,33.476,,,,,,,,,,
5/4/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.837,50,33.47,,,,,10.46936/10.25585/60001365,Newport_SRmetag_140504.NP1,1309298,HSXBC,1309198,
5/5/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.276,50,33.478,30770.36,,,,,,,,,
5/7/2014,2.84,,2.292,,2.306,,2.479,0.426,,0.349,,0.392,,0.389,0.884,0.867,0.856,0.811,0.892,0.848,0.859,6.687,6.711,6.901,7.877,7.52,7.663,7.227,50.233,48.845,51.898,56.339,59.114,55.78359296,53.702,16.116,50,33.466,,42436.81,7381.37,60710.84,,,,,,
5/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.698,50,33.452,,,,,,,,,,
5/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.234,50,33.452,,,,,,,,,,
5/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41,50,33.434,,,,,,,,,,
5/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.661,50,33.423,,,,,,,,,,
5/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.491,50,33.398,,,,,,,,,,
5/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.303,50,33.394,,,,,,,,,,
5/14/2014,0.08,,0.08,,,,0.08,0.229,,0.175,,0.255,,0.22,0.269,0.318,0.288,0.277,0.274,0.309,0.289,4.069,3.974,,4.379,3.879,4.379,4.136,27.476,30.251,27.753,34.136,28.308,31.91598602,29.973,16.771,2.491,33.514,,,,,,,,,,
5/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.156,2.658,33.506,,,,,,,,,,
5/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.686,2.648,33.496,,,,,,,,,,
